,session_no,Member_name,Days_attended
6552,237,shri bashistha narain singh,  19
6553,237,shri narendra kumar kashyap,  18
6554,237,shri prem chand gupta,  18
6555,237,shri ram nath thakur,  20
6556,237,shri ram chandra prasad singh,  18
6557,237,dr. t.n. seema,  16
6558,237,smt. jharna das baidya,  10
6559,237,shri darshan singh yadav,  15
6560,237,shri vishambhar prasad nishad,  19
6561,237,shri munquad ali,  18
6562,237,chaudhary munvvar saleem,  20
6563,237,*shri pyarimohan mohapatra,  10
6564,237,shri pavan kumar varma,  19
6565,237,shri  harivansh,  19
6566,237,shri c.p. narayanan,  20
6567,237,shri alok tiwari,  18
6568,237,shri arvind kumar singh,  16
6569,237,shri neeraj shekhar,  20
6570,237,shri  rajaram,  20
6571,237,dr. k. keshava rao,  17
6572,237,shri k.k. ragesh,  20
6573,237,shri ritabrata banerjee,  17
6574,237,smt. kahkashan perween,  20
6575,237,shri gulam rasool balyawi,  18
6576,237,shri jugul kishore,  17
6577,237,dr. chandrapal singh yadav,  16
6578,237,shri ravi prakash verma,  19
6579,237,shri  sanjiv kumar, 18
6580,237,shri ram kumar kashyap,  20
6581,237,shri salim ansari,  20
6582,237,shri rajpal singh saini,  20
6583,237,shri  anand sharma,  20
6584,237,shri a.k. antony,  15
6585,237,dr.  karan singh,  20
6586,237,dr. manmohan singh,  20
6587,237,shri ahmed patel,  11
6588,237,shri digvijaya singh,  19
6589,237,shri k. rahman khan, 15
6590,237,shri janardan dwivedi,  19
6591,237,shri motilal vora, 20
6592,237,dr. t. subbarami reddy,  15
6593,237,shri oscar fernandes, 14
6594,237,shri jairam ramesh, 14
6595,237,kumari  selja,  19
6596,237,shri rajeev shukla,  18
6597,237,shri bhubaneswar kalita,  17
6598,237,shri narendra budania,  19
6599,237,shri p.l. punia,  20
6600,237,dr. k. chiranjeevi,  6
6601,237,shri madhusudan mistry,  16
6602,237,shri pramod tiwari,  20
6603,237,shri mani shankar aiyar,16
6604,237,shri v. hanumantha rao,  16
6605,237,shri jesudasu seelam,  17
6606,237,shri shadi lal batra,  20
6607,237,shri parvez hashmi,  19
6608,237,dr. k.v.p. ramachandra rao,  20
6609,237,shri mohd. ali khan,  20
6610,237,dr. sanjay sinh,  18
6611,237,shri biswajit daimary,  14
6612,237,smt. viplove thakur,  20
6613,237,dr. bhalchandra mungekar,19
6614,237,shri ananda bhaskar rapolu,  20
6615,237,shri p. bhattacharya,  18
6616,237,shri shantaram naik, 19
6617,237,shri praveen rashtrapal,  15
6618,237,shri ranjib biswal,  14
6619,237,shri husain dalwai,  19
6620,237,shri joy abraham,  12
6621,237,shri  abdul wahab,  7
6622,237,shri ronald sapa tlau,  17
6623,237,shri palvai govardhan reddy,  15
6624,237,shri pankaj bora,  19
6625,237,shri santiuse kujur,  19
6626,237,shri dhiraj prasad sahu, 9
6627,237,shri avinash pande,  15
6628,237,*haji  abdul salam,  7
6629,237,prof. m.v. rajeev gowda, 20
6630,237,shri ghulam nabi azad,  LOP
6631,237,prof. p.j. kurien,  HDC
6632,237,shri satyavrat chaturvedi,  16
6633,237,smt. ambika soni,  19
6634,237,smt. mohsina kidwai, 20
6635,237,shri  ashwani kumar,  18
6636,237,shri vayalar ravi,  19
6637,237,dr. abhishek manu singhvi,  10
6638,237,smt. renuka chowdhury,  20
6639,237,shri satish sharma,  17
6640,237,shri  mukut mithi,  20
6641,237,shri b.k. hariprasad, 19
6642,237,dr. m.s. gill,  17
6643,237,dr. e.m. sudarsana natchiappan,  20
6644,237,shri vijay jawaharlal darda,  15
6645,237,smt. rajani ashokrao patil,  20
6646,237,smt. wansuk syiem, 20
6647,237,dr. vijaylaxmi sadho,  20
6648,237,smt. naznin faruque,  16
6649,237,shri  ashk ali tak,  20
6650,237,dr. pradeep kumar balmuchu, 14
6651,237,shri mahendra singh mahra, 20
6652,237,,
6653,236,shri raj babbar, 16
6654,236,shri arun jaitley,  M
6655,236,shri manohar parrikar,  M
6656,236,shri mukhtar abbas naqvi, M
6657,236,smt.  nirmala sitharaman, M
6658,236,chaudhary birender singh,  M
6659,236,shri avinash rai khanna,  17
6660,236,shri vinay katiyar,  17
6661,236,*shri prabhat jha,  3
6662,236,shri anil madhav dave,  17
6663,236,dr. chandan mitra,  17
6664,236,shri nand kumar sai, 12
6665,236,shri tarun vijay, 15
6666,236,shri aayanur manjunatha, 17
6667,236,dr. prabhakar kore, 15
6668,236,shri shankarbhai n. vegad,  16
6669,236,shri meghraj jain,  15
6670,236,shri ajay sancheti,  12
6671,236,shri ranvijay singh judev, 17
6672,236,shri chunibhai kanjibhai gohel,  17
6673,236,mahant shambhuprasadji tundiya,  13
6674,236,shri lal sinh vadodia,  17
6675,236,shri ram narain dudi,  17
6676,236,shri m. venkaiah naidu,  M
6677,236,shri ravi shankar prasad,  M
6678,236,shri thaawarchand gehlot,  M
6679,236,dr. najma a. heptulla,  M
6680,236,shri jagat prakash nadda,  M
6681,236,shri dharmendra pradhan,  M
6682,236,shri piyush goyal,  M
6683,236,shri suresh prabhu,  M
6684,236,smt. smriti zubin irani,  M
6685,236,shri prakash javadekar,  M
6686,236,dr. satyanarayan jatiya,  17
6687,236,shri v.p. singh badnore,  17
6688,236,sardar sukhdev singh dhindsa,  14
6689,236,shri y. s. chowdary,  M
6690,236,shri sanjay raut,  14
6691,236,dr. c.p. thakur,  9
6692,236,shri vijay goel,  15
6693,236,*smt. bimla kashyap sood,  14
6694,236,dr. c.m. ramesh,  13
6695,236,sardar balwinder singh bhunder,  16
6696,236,shri naresh gujral,  14
6697,236,shri rajkumar dhoot,  9
6698,236,shri bhupender yadav,  5
6699,236,shri dilipbhai pandya,  17
6700,236,dr. bhushan lal jangde, 14
6701,236,shri ramdas athawale,  14
6702,236,shri parimal nathwani,  6
6703,236,shri rajeev chandrasekhar, 15
6704,236,shri k. r. arjunan,  17
6705,236,shri a. k. selvaraj,  17
6706,236,shri basawaraj patil, 14
6707,236,shri  rangasayee ramakrishna, 17
6708,236,dr. mansukh mandaviya,  8
6709,236,shri narayan lal panchariya,  16
6710,236,shri anil desai,  17
6711,236,smt. thota seetharama lakshmi,  11
6712,236,smt. gundu sudharani,  12
6713,236,shri paul manoj pandian,  16
6714,236,smt.  vijila sathyananth,  15
6715,236,dr. v. maitreyan,  14
6716,236,*shri r. k. sinha,  9
6717,236,shri shamsher singh manhas,  16
6718,236,shri amar shankar sable,  17
6719,236,shri m. j. akbar,  17
6720,236,shri nazir ahmed laway,  16
6721,236,mir mohammad fayaz,  7
6722,236,shri sanjay dattatraya kakade,  2
6723,236,shri garikapati mohan rao,  8
6724,236,shri a. w. rabi bernard,  16
6725,236,shri hishey lachungpa,  4
6726,236,shri a.v. swamy,  16
6727,236,shri a. navaneethakrishnan,  17
6728,236,shri dilip kumar tirkey,  16
6729,236,shri derek o' brien,  10
6730,236,shri sharad pawar,  17
6731,236,shri sukhendu sekhar ray,  15
6732,236,shri s. muthukaruppan,  17
6733,236,shri devender goud t.,  13
6734,236,shri praful patel,  14
6735,236,dr. sasikala pushpa ramaswamy,  17
6736,236,shri tiruchi siva,  8
6737,236,dr. kanwar deep singh,  17
6738,236,dr.  mahendra prasad,  13
6739,236,shri t. rathinavel,  17
6740,236,dr. r. lakshmanan,  15
6741,236,shri baishnab parida,  14
6742,236,dr. k.p. ramalingam,  13
6743,236,shri d.p. tripathi,  17
6744,236,shri k.c. tyagi,  16
6745,236,shri md. nadimul haque,  13
6746,236,shri h.k. dua,17
6747,236,ms. anu aga,10
6748,236,ms.  rekha,1
6749,236,dr. ashok s. ganguly,10
6750,236,shri javed akhtar,8
6751,236,shri sachin ramesh tendulkar,2
6752,236,dr. vijay mallya, 2
6753,236,shri ram jethmalani,  12
6754,236,shri a.u. singh deo,  11
6755,236,shri khekiho zhimomi,  10
6756,236,shri majeed memon,  16
6757,236,shri k.t.s. tulsi, 13
6758,236,shri k. parasaran,15
6759,236,prof. mrinal miri,13
6760,236,shri ahamed hassan,  12
6761,236,prof. jogen chowdhury,  12
6762,236,shri d. bandyopadhyay,  15
6763,236,smt. sarojini hembram,  10
6764,236,shri anubhav mohanty,  14
6765,236,shri bhupinder singh,  17
6766,236,shri ram kumar kashyap,  17
6767,236,shri d. kupendra reddy, 13
6768,236,smt. vandana chavan,  11
6769,236,shri ishwarlal shankarlal jain,  11
6770,236,shri s. thangavelu,  17
6771,236,shri mukul roy,  12
6772,236,ms. dola sen,  7
6773,236,shri vivek gupta,  16
6774,236,shri sitaram yechury,  16
6775,236,prof. ram gopal yadav,  17
6776,236,shri sharad yadav,  17
6777,236,km.  mayawati,  17
6778,236,shri tapan kumar sen,  17
6779,236,shri naresh agrawal,  15
6780,236,shri ali  anwar ansari,  12
6781,236,shri d. raja,  15
6782,236,shri satish chandra misra,  14
6783,236,shri t.k. rangarajan,  15
6784,236,shri kiranmay nanda,  16
6785,236,shri javed ali khan,  17
6786,236,dr. anil kumar sahani,  14
6787,236,shri ambeth rajan,  17
6788,236,shri veer singh,  17
6789,236,smt. jaya bachchan,  17
6790,236,smt. kanak lata singh,  17
6791,236,dr.  tazeen fatma,  16
6792,236,shri k.n. balagopal,  12
6793,236,shri bashistha narain singh,  8
6794,236,shri narendra kumar kashyap,  16
6795,236,shri prem chand gupta,  17
6796,236,shri ram nath thakur,  14
6797,236,shri ram chandra prasad singh,  9
6798,236,dr. t.n. seema,  16
6799,236,smt. jharna das baidya,  17
6800,236,shri darshan singh yadav,  17
6801,236,shri vishambhar prasad nishad,  17
6802,236,shri munquad ali,  16
6803,236,chaudhary munvvar saleem,  17
6804,236,shri pyarimohan mohapatra,  10
6805,236,shri pavan kumar varma,  15
6806,236,shri  harivansh,  5
6807,236,shri c.p. narayanan,  16
6808,236,shri alok tiwari,  17
6809,236,shri arvind kumar singh,  16
6810,236,shri neeraj shekhar,  17
6811,236,shri  rajaram,  17
6812,236,dr. k. keshava rao,  14
6813,236,shri k.k. ragesh,  17
6814,236,shri ritabrata banerjee,  17
6815,236,smt. kahkashan perween,  14
6816,236,shri gulam rasool balyawi,  16
6817,236,shri jugul kishore,  13
6818,236,dr. chandrapal singh yadav,  13
6819,236,shri ravi prakash verma,  17
6820,236,shri  sanjiv kumar, 17
6821,236,shri ram kumar kashyap,  17
6822,236,shri d. kupendra reddy, 13
6823,236,shri salim ansari,  17
6824,236,shri rajpal singh saini,  17
6825,236,shri  anand sharma,  17
6826,236,shri a.k. antony,  13
6827,236,dr.  karan singh,  16
6828,236,dr. manmohan singh,  17
6829,236,shri ahmed patel,  13
6830,236,shri digvijaya singh,  14
6831,236,shri k. rahman khan, 13
6832,236,shri janardan dwivedi,  17
6833,236,shri motilal vora, 17
6834,236,dr. t. subbarami reddy,  6
6835,236,shri oscar fernandes, 17
6836,236,shri jairam ramesh, 16
6837,236,kumari  selja,  17
6838,236,shri rajeev shukla,  16
6839,236,shri bhubaneswar kalita,  17
6840,236,shri narendra budania,  16
6841,236,shri p.l. punia,  17
6842,236,dr. k. chiranjeevi,  3
6843,236,shri madhusudan mistry,  15
6844,236,shri pramod tiwari,  17
6845,236,shri mani shankar aiyar,16
6846,236,shri v. hanumantha rao,  16
6847,236,shri jesudasu seelam,  15
6848,236,shri shadi lal batra,  17
6849,236,shri parvez hashmi,  17
6850,236,dr. k.v.p. ramachandra rao,  16
6851,236,shri mohd. ali khan,  17
6852,236,dr. sanjay sinh,  16
6853,236,shri biswajit daimary,  15
6854,236,smt. viplove thakur,  15
6855,236,dr. bhalchandra mungekar,15
6856,236,shri ananda bhaskar rapolu,  17
6857,236,shri p. bhattacharya,  17
6858,236,shri shantaram naik, 16
6859,236,shri praveen rashtrapal,  15
6860,236,shri ranjib biswal,  11
6861,236,shri husain dalwai,  14
6862,236,shri joy abraham,  13
6863,236,shri  abdul wahab,  7
6864,236,*shri ronald sapa tlau,  9
6865,236,*shri palvai govardhan reddy,  14
6866,236,shri pankaj bora,  17
6867,236,shri santiuse kujur,  17
6868,236,shri dhiraj prasad sahu, 14
6869,236,shri avinash pande,  16
6870,236,*haji  abdul salam,  14
6871,236,prof. m.v. rajeev gowda, 17
6872,236,shri ghulam nabi azad,  LOP
6873,236,prof. p.j. kurien,  HDC
6874,236,shri satyavrat chaturvedi,  17
6875,236,smt. ambika soni,  17
6876,236,smt. mohsina kidwai, 16
6877,236,shri  ashwani kumar,  15
6878,236,shri vayalar ravi,  14
6879,236,dr. abhishek manu singhvi,  8
6880,236,smt. renuka chowdhury,  17
6881,236,shri satish sharma,  17
6882,236,shri  mukut mithi,  16
6883,236,shri b.k. hariprasad, 13
6884,236,dr. m.s. gill,  15
6885,236,dr. e.m. sudarsana natchiappan,  16
6886,236,shri vijay jawaharlal darda,  7
6887,236,smt. rajani ashokrao patil,  17
6888,236,smt. wansuk syiem, 17
6889,236,dr. vijaylaxmi sadho,  17
6890,236,smt. naznin faruque,  11
6891,236,shri p. kannan, 6
6892,236,shri  ashk ali tak,  17
6893,236,dr. pradeep kumar balmuchu, 17
6894,236,shri mahendra singh mahra, 17
6895,236,,
6896,235,shri raj babbar, 12
6897,235,shri arun jaitley,  M
6898,235,shri manohar parrikar,  M
6899,235,shri mukhtar abbas naqvi, M
6900,235,smt.  nirmala sitharaman, M
6901,235,chaudhary birender singh,  M
6902,235,shri avinash rai khanna,  13
6903,235,shri vinay katiyar,  11
6904,235,*shri prabhat jha,  1
6905,235,shri anil madhav dave,  12
6906,235,dr. chandan mitra,  13
6907,235,shri nand kumar sai, 7
6908,235,shri tarun vijay, 13
6909,235,shri aayanur manjunatha, 11
6910,235,dr. prabhakar kore, 7
6911,235,shri shankarbhai n. vegad,  11
6912,235,shri meghraj jain,  13
6913,235,shri ajay sancheti,  9
6914,235,shri ranvijay singh judev, 13
6915,235,shri chunibhai kanjibhai gohel,  13
6916,235,mahant shambhuprasadji tundiya,  11
6917,235,shri lal sinh vadodia,  12
6918,235,shri ram narain dudi,  13
6919,235,shri m. venkaiah naidu,  M
6920,235,shri ravi shankar prasad,  M
6921,235,shri thaawarchand gehlot,  M
6922,235,dr. najma a. heptulla,  M
6923,235,shri jagat prakash nadda,  M
6924,235,shri dharmendra pradhan,  M
6925,235,shri piyush goyal,  M
6926,235,shri suresh prabhu,  M
6927,235,smt. smriti zubin irani,  M
6928,235,shri prakash javadekar,  M
6929,235,dr. satyanarayan jatiya,  13
6930,235,shri v.p. singh badnore,  13
6931,235,sardar sukhdev singh dhindsa,  10
6932,235,shri y. s. chowdary,  M
6933,235,shri sanjay raut,  13
6934,235,dr. c.p. thakur,  13
6935,235,shri vijay goel,  13
6936,235,smt. bimla kashyap sood,  12
6937,235,dr. c.m. ramesh,  11
6938,235,sardar balwinder singh bhunder,  12
6939,235,shri naresh gujral,  13
6940,235,shri rajkumar dhoot,  10
6941,235,shri bhupender yadav,  11
6942,235,shri dilipbhai pandya,  12
6943,235,dr. bhushan lal jangde, 13
6944,235,shri ramdas athawale,  11
6945,235,shri parimal nathwani,  2
6946,235,shri rajeev chandrasekhar, 13
6947,235,shri k. r. arjunan,  13
6948,235,shri a. k. selvaraj,  12
6949,235,shri basawaraj patil, 13
6950,235,shri  rangasayee ramakrishna, 13
6951,235,dr. mansukh mandaviya,  10
6952,235,shri narayan lal panchariya,  11
6953,235,shri anil desai,  13
6954,235,smt. thota seetharama lakshmi,  12
6955,235,smt. gundu sudharani,  13
6956,235,shri paul manoj pandian,  13
6957,235,smt.  vijila sathyananth,  13
6958,235,dr. v. maitreyan,  11
6959,235,shri r. k. sinha,  9
6960,235,shri shamsher singh manhas,  13
6961,235,shri amar shankar sable,  13
6962,235,mir mohammad fayaz,  9
6963,235,shri nazir ahmed laway,  13
6964,235,shri sanjay dattatraya kakade,  4
6965,235,shri garikapati mohan rao,  9
6966,235,shri d. kupendra reddy, 9
6967,235,shri a. w. rabi bernard,  13
6968,235,shri hishey lachungpa,  9
6969,235,shri a.v. swamy,  13
6970,235,shri a. navaneethakrishnan,  13
6971,235,shri dilip kumar tirkey,  13
6972,235,shri derek o' brien,  13
6973,235,shri sharad pawar,  8
6974,235,shri sukhendu sekhar ray,  12
6975,235,shri s. muthukaruppan,  13
6976,235,shri devender goud t.,  13
6977,235,shri praful patel,  10
6978,235,smt.  kanimozhi,  11
6979,235,dr. sasikala pushpa ramaswamy,  12
6980,235,shri kalpataru das,  1
6981,235,shri tiruchi siva,  13
6982,235,dr.  mahendra prasad,  6
6983,235,shri t. rathinavel,  13
6984,235,dr. r. lakshmanan,  12
6985,235,shri baishnab parida,  13
6986,235,dr. k.p. ramalingam,  12
6987,235,shri d.p. tripathi,  13
6988,235,shri k.c. tyagi,  12
6989,235,shri md. nadimul haque,  12
6990,235,shri h.k. dua,13
6991,235,ms. anu aga,11
6992,235,ms.  rekha,1
6993,235,dr. ashok s. ganguly,11
6994,235,shri javed akhtar,8
6995,235,shri sachin ramesh tendulkar,1
6996,235,dr. vijay mallya, 5
6997,235,shri ram jethmalani,  13
6998,235,shri a.u. singh deo,  12
6999,235,shri khekiho zhimomi,  5
7000,235,shri majeed memon,  13
7001,235,shri k.t.s. tulsi, 11
7002,235,*shri k. parasaran,5
7003,235,prof. mrinal miri,12
7004,235,shri ahamed hassan,  12
7005,235,*prof. jogen chowdhury,  9
7006,235,shri d. bandyopadhyay,  11
7007,235,smt. sarojini hembram,  6
7008,235,shri anubhav mohanty,  5
7009,235,shri bhupinder singh,  12
7010,235,shri ram kumar kashyap,  13
7011,235,smt. vandana chavan,  11
7012,235,shri ishwarlal shankarlal jain,  7
7013,235,shri s. thangavelu,  13
7014,235,shri mukul roy,  12
7015,235,ms. dola sen,  5
7016,235,shri vivek gupta,  13
7017,235,shri sitaram yechury,  12
7018,235,prof. ram gopal yadav,  13
7019,235,shri sharad yadav,  11
7020,235,km.  mayawati,  13
7021,235,shri tapan kumar sen,  13
7022,235,shri naresh agrawal,  13
7023,235,shri ali  anwar ansari,  12
7024,235,shri d. raja,  13
7025,235,shri satish chandra misra,  12
7026,235,shri t.k. rangarajan,  12
7027,235,shri kiranmay nanda,  13
7028,235,shri javed ali khan,  13
7029,235,dr. anil kumar sahani,  12
7030,235,shri ambeth rajan,  13
7031,235,shri veer singh,  13
7032,235,smt. jaya bachchan,  13
7033,235,smt. kanak lata singh,  13
7034,235,dr.  tazeen fatma,  13
7035,235,shri k.n. balagopal,  12
7036,235,shri bashistha narain singh,  11
7037,235,shri narendra kumar kashyap,  12
7038,235,shri prem chand gupta,  13
7039,235,shri ram nath thakur,  13
7040,235,shri ram chandra prasad singh,  12
7041,235,dr. t.n. seema,  8
7042,235,smt. jharna das baidya,  13
7043,235,shri darshan singh yadav,  13
7044,235,shri vishambhar prasad nishad,  13
7045,235,shri munquad ali,  13
7046,235,chaudhary munvvar saleem,  13
7047,235,*shri pyarimohan mohapatra,  8
7048,235,shri pavan kumar varma,  13
7049,235,shri  harivansh,  13
7050,235,shri c.p. narayanan,  13
7051,235,shri alok tiwari,  12
7052,235,shri arvind kumar singh,  13
7053,235,shri neeraj shekhar,  12
7054,235,shri  rajaram,  13
7055,235,dr. k. keshava rao,  9
7056,235,shri k.k. ragesh,  13
7057,235,shri ritabrata banerjee,  13
7058,235,smt. kahkashan perween,  12
7059,235,shri gulam rasool balyawi,  12
7060,235,shri jugul kishore,  13
7061,235,dr. chandrapal singh yadav,  9
7062,235,shri ravi prakash verma,  12
7063,235,shri  sanjiv kumar, 13
7064,235,shri salim ansari,  13
7065,235,shri rajpal singh saini,  12
7066,235,shri  anand sharma,  12
7067,235,shri a.k. antony,  13
7068,235,dr.  karan singh,  13
7069,235,dr. manmohan singh,  13
7070,235,shri ahmed patel,  12
7071,235,shri digvijaya singh,  10
7072,235,shri k. rahman khan, 11
7073,235,shri janardan dwivedi,  13
7074,235,shri motilal vora, 13
7075,235,dr. t. subbarami reddy,  10
7076,235,shri oscar fernandes, 13
7077,235,shri jairam ramesh, 13
7078,235,kumari  selja,  13
7079,235,shri rajeev shukla,  13
7080,235,shri bhubaneswar kalita,  13
7081,235,shri narendra budania,  12
7082,235,shri p.l. punia,  12
7083,235,dr. k. chiranjeevi,  8
7084,235,shri madhusudan mistry,  10
7085,235,shri pramod tiwari,  13
7086,235,shri mani shankar aiyar,11
7087,235,shri v. hanumantha rao,  12
7088,235,shri jesudasu seelam,  13
7089,235,shri shadi lal batra,  10
7090,235,shri parvez hashmi,  13
7091,235,dr. k.v.p. ramachandra rao,  12
7092,235,shri mohd. ali khan,  13
7093,235,dr. sanjay sinh,  11
7094,235,shri biswajit daimary,  13
7095,235,smt. viplove thakur,  13
7096,235,dr. bhalchandra mungekar,13
7097,235,shri ananda bhaskar rapolu,  13
7098,235,shri p. bhattacharya,  13
7099,235,shri shantaram naik, 13
7100,235,shri praveen rashtrapal,  6
7101,235,shri ranjib biswal,  12
7102,235,shri husain dalwai,  13
7103,235,shri joy abraham,  6
7104,235,shri  abdul wahab,  6
7105,235,shri ronald sapa tlau,  11
7106,235,shri palvai govardhan reddy,  13
7107,235,shri pankaj bora,  13
7108,235,shri santiuse kujur,  13
7109,235,shri dhiraj prasad sahu, 11
7110,235,shri avinash pande,  12
7111,235,haji  abdul salam,  13
7112,235,prof. m.v. rajeev gowda, 13
7113,235,shri ghulam nabi azad,  LOP
7114,235,prof. p.j. kurien,  HDC
7115,235,shri satyavrat chaturvedi,  10
7116,235,smt. ambika soni,  12
7117,235,smt. mohsina kidwai, 13
7118,235,shri  ashwani kumar,  11
